UTC_0_0,Latitude,Longitude,Elevation,Heading,DepthBelowTransducer
2021-03-03T00:41:18.00,45.4932,-123.2282,14,331.1767,14.0000
2021-03-03T00:41:19.00,45.4932,-123.2282,14,323.2699,14.0000
2021-03-03T00:41:20.00,45.4932,-123.2282,14,318.2936,14.0000
2021-03-03T00:41:21.00,45.4932,-123.2282,14,316.9810,14.0000
2021-03-03T00:41:22.00,45.4932,-123.2282,14,316.8289,14.0000
2021-03-03T00:41:23.00,45.4932,-123.2282,14,317.8485,14.0000
2021-03-03T00:41:24.00,45.4932,-123.2283,14,318.5076,14.0000
2021-03-03T00:41:25.00,45.4933,-123.2283,14,319.1882,14.0000
2021-03-03T00:41:26.00,45.4933,-123.2283,14,318.0357,14.0000
2021-03-03T00:41:27.00,45.4933,-123.2283,14,319.1604,14.0000
2021-03-03T00:41:28.00,45.4933,-123.2283,14,317.6539,14.0000
2021-03-03T00:41:29.00,45.4933,-123.2283,14,315.8156,14.0000
2021-03-03T00:41:30.00,45.4933,-123.2283,14,318.7489,14.0000
2021-03-03T00:41:31.00,45.4933,-123.2283,14,321.1600,14.0000
2021-03-03T00:41:32.00,45.4933,-123.2284,14,322.1225,14.0000
2021-03-03T00:41:33.00,45.4933,-123.2284,14,322.8947,14.0000
2021-03-03T00:41:34.00,45.4934,-123.2284,14,323.6308,14.0000
2021-03-03T00:41:35.00,45.4934,-123.2284,14,322.8433,14.0000
2021-03-03T00:41:36.00,45.4934,-123.2284,14,315.7950,14.0000
2021-03-03T00:41:37.00,45.4934,-123.2284,14,310.2410,14.0000
2021-03-03T00:41:38.00,45.4934,-123.2284,14,308.9021,14.0000
2021-03-03T00:41:39.00,45.4934,-123.2285,14,308.7279,14.0000
2021-03-03T00:41:40.00,45.4934,-123.2285,14,310.1418,14.0000
2021-03-03T00:41:41.00,45.4934,-123.2285,14,313.3126,14.0000
2021-03-03T00:41:42.00,45.4934,-123.2285,14,317.2620,14.0000
2021-03-03T00:41:43.00,45.4934,-123.2285,14,324.9991,14.0000
2021-03-03T00:41:44.00,45.4935,-123.2285,14,335.8823,14.0000
2021-03-03T00:41:45.00,45.4935,-123.2285,14,337.0343,14.0000
2021-03-03T00:41:46.00,45.4935,-123.2285,14,336.8045,14.0000
2021-03-03T00:41:47.00,45.4935,-123.2285,14,337.0385,14.0000
2021-03-03T00:41:48.00,45.4935,-123.2286,14,333.2313,14.0000
2021-03-03T00:41:49.00,45.4935,-123.2286,14,326.3377,14.0000
2021-03-03T00:41:50.00,45.4936,-123.2286,14,316.4894,14.0000
2021-03-03T00:41:51.00,45.4936,-123.2287,14,303.3171,14.0000
2021-03-03T00:41:52.00,45.4936,-123.2287,14,294.2484,14.0000
2021-03-03T00:41:53.00,45.4936,-123.2287,14,287.3325,14.0000
2021-03-03T00:41:54.00,45.4936,-123.2287,14,276.2158,14.0000
2021-03-03T00:41:55.00,45.4936,-123.2288,14,261.0450,14.0000
2021-03-03T00:41:56.00,45.4936,-123.2288,14,246.0770,14.0000
2021-03-03T00:41:57.00,45.4936,-123.2288,14,236.7761,14.0000
2021-03-03T00:41:58.00,45.4936,-123.2288,14,228.8645,14.0000
2021-03-03T00:41:59.00,45.4936,-123.2288,14,217.4154,14.0000
2021-03-03T00:42:00.00,45.4936,-123.2288,14,212.9925,14.0000
2021-03-03T00:42:01.00,45.4936,-123.2288,14,208.6719,14.0000
2021-03-03T00:42:02.00,45.4936,-123.2288,14,202.5954,14.0000
2021-03-03T00:42:03.00,45.4936,-123.2289,14,198.1118,14.0000
2021-03-03T00:42:04.00,45.4935,-123.2289,14,193.8146,14.0000
2021-03-03T00:42:05.00,45.4935,-123.2289,14,189.4014,14.0000
2021-03-03T00:42:06.00,45.4935,-123.2289,14,187.3860,14.0000
2021-03-03T00:42:07.00,45.4935,-123.2289,14,183.1063,14.0000
2021-03-03T00:42:08.00,45.4935,-123.2289,14,178.3376,14.0000
2021-03-03T00:42:09.00,45.4935,-123.2289,14,176.1557,14.0000
2021-03-03T00:42:10.00,45.4935,-123.2289,14,174.1101,14.0000
2021-03-03T00:42:11.00,45.4935,-123.2289,14,168.9273,14.0000
2021-03-03T00:42:12.00,45.4934,-123.2289,14,165.6589,14.0000
2021-03-03T00:42:13.00,45.4934,-123.2289,14,161.4791,14.0000
2021-03-03T00:42:14.00,45.4934,-123.2289,14,156.7050,14.0000
2021-03-03T00:42:15.00,45.4934,-123.2288,14,152.3609,14.0000
2021-03-03T00:42:16.00,45.4934,-123.2288,14,148.4773,14.0000
2021-03-03T00:42:17.00,45.4934,-123.2288,14,144.5900,14.0000
2021-03-03T00:42:18.00,45.4934,-123.2288,14,141.1605,14.0000
2021-03-03T00:42:19.00,45.4934,-123.2288,14,138.2917,14.0000
2021-03-03T00:42:20.00,45.4933,-123.2288,14,135.2532,14.0000
2021-03-03T00:42:21.00,45.4933,-123.2288,14,132.5961,14.0000
2021-03-03T00:42:22.00,45.4933,-123.2288,14,130.7921,14.0000
2021-03-03T00:42:23.00,45.4933,-123.2288,14,128.5635,14.0000
2021-03-03T00:42:24.00,45.4933,-123.2287,14,125.8702,14.0000
2021-03-03T00:42:25.00,45.4933,-123.2287,14,120.9808,14.0000
2021-03-03T00:42:26.00,45.4933,-123.2287,14,119.6466,14.0000
2021-03-03T00:42:27.00,45.4933,-123.2287,14,121.1510,14.0000
2021-03-03T00:42:28.00,45.4933,-123.2287,14,123.5192,14.0000
2021-03-03T00:42:29.00,45.4933,-123.2286,14,128.4004,14.0000
2021-03-03T00:42:30.00,45.4933,-123.2286,14,132.6897,14.0000
2021-03-03T00:42:31.00,45.4933,-123.2286,14,135.6501,14.0000
2021-03-03T00:42:32.00,45.4932,-123.2286,14,136.4792,14.0000
2021-03-03T00:42:33.00,45.4932,-123.2286,14,136.2188,14.0000
2021-03-03T00:42:34.00,45.4932,-123.2286,14,134.5313,14.0000
2021-03-03T00:42:35.00,45.4932,-123.2286,14,127.7032,14.0000
2021-03-03T00:42:36.00,45.4932,-123.2285,14,123.7610,14.0000
2021-03-03T00:42:37.00,45.4932,-123.2285,14,123.9854,14.0000
2021-03-03T00:42:38.00,45.4932,-123.2285,14,127.9077,14.0000
2021-03-03T00:42:39.00,45.4932,-123.2285,14,139.5368,14.0000
2021-03-03T00:42:40.00,45.4932,-123.2285,14,143.8288,14.0000
2021-03-03T00:42:41.00,45.4932,-123.2285,14,145.2107,14.0000
2021-03-03T00:42:42.00,45.4931,-123.2285,14,143.8435,14.0000
2021-03-03T00:42:43.00,45.4931,-123.2284,14,139.9143,14.0000
2021-03-03T00:42:44.00,45.4931,-123.2284,14,127.9920,14.0000
2021-03-03T00:42:45.00,45.4931,-123.2284,14,123.0792,14.0000
2021-03-03T00:42:46.00,45.4931,-123.2284,14,122.7161,14.0000
2021-03-03T00:42:47.00,45.4931,-123.2284,14,126.7902,14.0000
2021-03-03T00:42:48.00,45.4931,-123.2284,14,134.2687,14.0000
2021-03-03T00:42:49.00,45.4931,-123.2284,14,143.0720,14.0000
2021-03-03T00:42:50.00,45.4931,-123.2283,14,147.2297,14.0000
2021-03-03T00:42:51.00,45.4930,-123.2283,14,148.1463,14.0000
2021-03-03T00:42:52.00,45.4930,-123.2283,14,146.6971,14.0000
2021-03-03T00:42:53.00,45.4930,-123.2283,14,141.8943,14.0000
2021-03-03T00:42:54.00,45.4930,-123.2283,14,130.5495,14.0000
2021-03-03T00:42:55.00,45.4930,-123.2283,14,125.1900,14.0000
2021-03-03T00:42:56.00,45.4930,-123.2283,14,124.8255,14.0000
2021-03-03T00:42:57.00,45.4930,-123.2282,14,129.1811,14.0000
2021-03-03T00:42:58.00,45.4930,-123.2282,14,137.9725,14.0000
2021-03-03T00:42:59.00,45.4930,-123.2282,14,146.0384,14.0000
2021-03-03T00:43:00.00,45.4930,-123.2282,14,149.2868,14.0000
2021-03-03T00:43:01.00,45.4930,-123.2282,14,149.3224,14.0000
2021-03-03T00:43:02.00,45.4929,-123.2282,14,146.2465,14.0000
2021-03-03T00:43:03.00,45.4929,-123.2282,14,134.9012,14.0000
2021-03-03T00:43:04.00,45.4929,-123.2282,14,126.5859,14.0000
2021-03-03T00:43:05.00,45.4929,-123.2281,14,123.4357,14.0000
2021-03-03T00:43:06.00,45.4929,-123.2281,14,125.2955,14.0000
2021-03-03T00:43:07.00,45.4929,-123.2281,14,130.3774,14.0000
2021-03-03T00:43:08.00,45.4929,-123.2281,14,136.9686,14.0000
2021-03-03T00:43:09.00,45.4929,-123.2281,14,142.9056,14.0000
2021-03-03T00:43:10.00,45.4929,-123.2281,14,146.2470,14.0000
2021-03-03T00:43:11.00,45.4928,-123.2281,14,148.6013,14.0000
2021-03-03T00:43:12.00,45.4928,-123.2280,14,147.7364,14.0000
2021-03-03T00:43:13.00,45.4928,-123.2280,14,143.8892,14.0000
2021-03-03T00:43:14.00,45.4928,-123.2280,14,137.5005,14.0000
2021-03-03T00:43:15.00,45.4928,-123.2280,14,133.0607,14.0000
2021-03-03T00:43:16.00,45.4928,-123.2280,14,132.2905,14.0000
2021-03-03T00:43:17.00,45.4928,-123.2280,14,134.6041,14.0000
2021-03-03T00:43:18.00,45.4928,-123.2280,14,141.1001,14.0000
2021-03-03T00:43:19.00,45.4928,-123.2280,14,148.9840,14.0000
2021-03-03T00:43:20.00,45.4928,-123.2279,14,152.3915,14.0000
2021-03-03T00:43:21.00,45.4927,-123.2279,14,152.0039,14.0000
2021-03-03T00:43:22.00,45.4927,-123.2279,14,148.8288,14.0000
2021-03-03T00:43:23.00,45.4927,-123.2279,14,140.8081,14.0000
2021-03-03T00:43:24.00,45.4927,-123.2279,14,130.4781,14.0000
2021-03-03T00:43:25.00,45.4927,-123.2279,14,124.7408,14.0000
2021-03-03T00:43:26.00,45.4927,-123.2279,14,124.4178,14.0000
2021-03-03T00:43:27.00,45.4927,-123.2279,14,128.4800,14.0000
2021-03-03T00:43:28.00,45.4927,-123.2278,14,134.5481,14.0000
2021-03-03T00:43:29.00,45.4927,-123.2278,14,139.7677,14.0000
2021-03-03T00:43:30.00,45.4926,-123.2278,14,143.7849,14.0000
2021-03-03T00:43:31.00,45.4926,-123.2278,14,145.6141,14.0000
2021-03-03T00:43:32.00,45.4926,-123.2278,14,146.1083,14.0000
2021-03-03T00:43:33.00,45.4926,-123.2278,14,145.0119,14.0000
2021-03-03T00:43:34.00,45.4926,-123.2278,14,142.9754,14.0000
2021-03-03T00:43:35.00,45.4926,-123.2278,14,137.7038,14.0000
2021-03-03T00:43:36.00,45.4926,-123.2277,14,132.5394,14.0000
2021-03-03T00:43:37.00,45.4926,-123.2277,14,129.9943,14.0000
2021-03-03T00:43:38.00,45.4926,-123.2277,14,130.8785,14.0000
2021-03-03T00:43:39.00,45.4926,-123.2277,14,136.9063,14.0000
2021-03-03T00:43:40.00,45.4925,-123.2277,14,145.2682,14.0000
2021-03-03T00:43:41.00,45.4925,-123.2277,14,149.9134,14.0000
2021-03-03T00:43:42.00,45.4925,-123.2277,14,151.8218,14.0000
2021-03-03T00:43:43.00,45.4925,-123.2276,14,150.4345,14.0000
2021-03-03T00:43:44.00,45.4925,-123.2276,14,145.6297,14.0000
2021-03-03T00:43:45.00,45.4925,-123.2276,14,136.4969,14.0000
2021-03-03T00:43:46.00,45.4925,-123.2276,14,127.8714,14.0000
2021-03-03T00:43:47.00,45.4925,-123.2276,14,125.3496,14.0000
2021-03-03T00:43:48.00,45.4924,-123.2276,14,126.6139,14.0000
2021-03-03T00:43:49.00,45.4924,-123.2276,14,132.2451,14.0000
2021-03-03T00:43:50.00,45.4924,-123.2275,14,138.1772,14.0000
2021-03-03T00:43:51.00,45.4924,-123.2275,14,143.5173,14.0000
2021-03-03T00:43:52.00,45.4924,-123.2275,14,145.9192,14.0000
2021-03-03T00:43:53.00,45.4924,-123.2275,14,146.6455,14.0000
2021-03-03T00:43:54.00,45.4924,-123.2275,14,144.0222,14.0000
2021-03-03T00:43:55.00,45.4924,-123.2275,14,139.8252,14.0000
2021-03-03T00:43:56.00,45.4924,-123.2275,14,133.8368,14.0000
2021-03-03T00:43:57.00,45.4924,-123.2275,14,128.4994,14.0000
2021-03-03T00:43:58.00,45.4924,-123.2274,14,127.8873,14.0000
2021-03-03T00:43:59.00,45.4923,-123.2274,14,130.7593,14.0000
2021-03-03T00:44:00.00,45.4923,-123.2274,14,136.6104,14.0000
2021-03-03T00:44:01.00,45.4923,-123.2274,14,143.5790,14.0000
2021-03-03T00:44:02.00,45.4923,-123.2274,14,148.1897,14.0000
2021-03-03T00:44:03.00,45.4923,-123.2274,14,150.3820,14.0000
2021-03-03T00:44:04.00,45.4923,-123.2274,14,149.1328,14.0000
2021-03-03T00:44:05.00,45.4923,-123.2274,14,145.4221,14.0000
2021-03-03T00:44:06.00,45.4923,-123.2273,14,135.1752,14.0000
2021-03-03T00:44:07.00,45.4922,-123.2273,14,127.2212,14.0000
2021-03-03T00:44:08.00,45.4922,-123.2273,14,125.8572,14.0000
2021-03-03T00:44:09.00,45.4922,-123.2273,14,128.5916,14.0000
2021-03-03T00:44:10.00,45.4922,-123.2273,14,133.9864,14.0000
2021-03-03T00:44:11.00,45.4922,-123.2273,14,140.1418,14.0000
2021-03-03T00:44:12.00,45.4922,-123.2273,14,144.7285,14.0000
2021-03-03T00:44:13.00,45.4922,-123.2272,14,147.5667,14.0000
2021-03-03T00:44:14.00,45.4922,-123.2272,14,148.3493,14.0000
2021-03-03T00:44:15.00,45.4922,-123.2272,14,146.9259,14.0000
2021-03-03T00:44:16.00,45.4922,-123.2272,14,144.7392,14.0000
2021-03-03T00:44:17.00,45.4922,-123.2272,14,139.7471,14.0000
2021-03-03T00:44:18.00,45.4921,-123.2272,14,134.5754,14.0000
2021-03-03T00:44:19.00,45.4921,-123.2272,14,132.2751,14.0000
2021-03-03T00:44:20.00,45.4921,-123.2271,14,133.3078,14.0000
2021-03-03T00:44:21.00,45.4921,-123.2271,14,136.7446,14.0000
2021-03-03T00:44:22.00,45.4921,-123.2271,14,142.8765,14.0000
2021-03-03T00:44:23.00,45.4921,-123.2271,14,148.9936,14.0000
2021-03-03T00:44:24.00,45.4921,-123.2271,14,151.9931,14.0000
2021-03-03T00:44:25.00,45.4921,-123.2271,14,151.7344,14.0000
2021-03-03T00:44:26.00,45.4920,-123.2271,14,149.1341,14.0000
2021-03-03T00:44:27.00,45.4920,-123.2271,14,143.9360,14.0000
2021-03-03T00:44:28.00,45.4920,-123.2271,14,133.9525,14.0000
2021-03-03T00:44:29.00,45.4920,-123.2270,14,126.0542,14.0000
2021-03-03T00:44:30.00,45.4920,-123.2270,14,123.4376,14.0000
2021-03-03T00:44:31.00,45.4920,-123.2270,14,126.7512,14.0000
2021-03-03T00:44:32.00,45.4920,-123.2270,14,132.2669,14.0000
2021-03-03T00:44:33.00,45.4920,-123.2270,14,138.6378,14.0000
2021-03-03T00:44:34.00,45.4920,-123.2270,14,143.7044,14.0000
2021-03-03T00:44:35.00,45.4920,-123.2270,14,146.4918,14.0000
2021-03-03T00:44:36.00,45.4919,-123.2269,14,148.2558,14.0000
2021-03-03T00:44:37.00,45.4919,-123.2269,14,146.1860,14.0000
2021-03-03T00:44:38.00,45.4919,-123.2269,14,141.2970,14.0000
2021-03-03T00:44:39.00,45.4919,-123.2269,14,134.3956,14.0000
2021-03-03T00:44:40.00,45.4919,-123.2269,14,129.4971,14.0000
2021-03-03T00:44:41.00,45.4919,-123.2269,14,129.4473,14.0000
2021-03-03T00:44:42.00,45.4919,-123.2269,14,133.0745,14.0000
2021-03-03T00:44:43.00,45.4919,-123.2269,14,138.7069,14.0000
2021-03-03T00:44:44.00,45.4919,-123.2268,14,147.0681,14.0000
2021-03-03T00:44:45.00,45.4918,-123.2268,14,151.5525,14.0000
2021-03-03T00:44:46.00,45.4918,-123.2268,14,152.8269,14.0000
2021-03-03T00:44:47.00,45.4918,-123.2268,14,151.3402,14.0000
2021-03-03T00:44:48.00,45.4918,-123.2268,14,145.6899,14.0000
2021-03-03T00:44:49.00,45.4918,-123.2268,14,135.7524,14.0000
2021-03-03T00:44:50.00,45.4918,-123.2268,14,127.9290,14.0000
2021-03-03T00:44:51.00,45.4918,-123.2268,14,126.0804,14.0000
2021-03-03T00:44:52.00,45.4918,-123.2267,14,128.6179,14.0000
2021-03-03T00:44:53.00,45.4918,-123.2267,14,134.6303,14.0000
2021-03-03T00:44:54.00,45.4918,-123.2267,14,140.5008,14.0000
2021-03-03T00:44:55.00,45.4917,-123.2267,14,145.0433,14.0000
2021-03-03T00:44:56.00,45.4917,-123.2267,14,148.0060,14.0000
2021-03-03T00:44:57.00,45.4917,-123.2267,14,147.5550,14.0000
2021-03-03T00:44:58.00,45.4917,-123.2267,14,146.7064,14.0000
2021-03-03T00:44:59.00,45.4917,-123.2267,14,143.4948,14.0000
2021-03-03T00:45:00.00,45.4917,-123.2266,14,138.3715,14.0000
2021-03-03T00:45:01.00,45.4917,-123.2266,14,133.5581,14.0000
2021-03-03T00:45:02.00,45.4917,-123.2266,14,132.2965,14.0000
2021-03-03T00:45:03.00,45.4917,-123.2266,14,134.1390,14.0000
2021-03-03T00:45:04.00,45.4916,-123.2266,14,139.1817,14.0000
2021-03-03T00:45:05.00,45.4916,-123.2266,14,147.0955,14.0000
2021-03-03T00:45:06.00,45.4916,-123.2266,14,154.1433,14.0000
2021-03-03T00:45:07.00,45.4916,-123.2265,14,155.3897,14.0000
2021-03-03T00:45:08.00,45.4916,-123.2265,14,156.4173,14.0000
2021-03-03T00:45:09.00,45.4916,-123.2265,14,156.9313,14.0000
2021-03-03T00:45:10.00,45.4916,-123.2265,14,154.8753,14.0000
2021-03-03T00:45:11.00,45.4916,-123.2265,14,148.3969,14.0000
2021-03-03T00:45:12.00,45.4915,-123.2265,14,140.8562,14.0000
2021-03-03T00:45:13.00,45.4915,-123.2265,14,136.1503,14.0000
2021-03-03T00:45:14.00,45.4915,-123.2265,14,138.1867,14.0000
2021-03-03T00:45:15.00,45.4915,-123.2264,14,141.9742,14.0000
2021-03-03T00:45:16.00,45.4915,-123.2264,14,144.7703,14.0000
2021-03-03T00:45:17.00,45.4915,-123.2264,14,145.8061,14.0000
2021-03-03T00:45:18.00,45.4915,-123.2264,14,145.7000,14.0000
2021-03-03T00:45:19.00,45.4915,-123.2264,14,144.1035,14.0000
2021-03-03T00:45:20.00,45.4915,-123.2264,14,140.2184,14.0000
2021-03-03T00:45:21.00,45.4915,-123.2264,14,135.2546,14.0000
2021-03-03T00:45:22.00,45.4914,-123.2264,14,123.7785,14.0000
2021-03-03T00:45:23.00,45.4914,-123.2263,14,121.5486,14.0000
2021-03-03T00:45:24.00,45.4914,-123.2263,14,123.2580,14.0000
2021-03-03T00:45:25.00,45.4914,-123.2263,14,124.8496,14.0000
2021-03-03T00:45:26.00,45.4914,-123.2263,14,127.3461,14.0000
2021-03-03T00:45:27.00,45.4914,-123.2263,14,131.2372,14.0000
2021-03-03T00:45:28.00,45.4914,-123.2263,14,135.4151,14.0000
2021-03-03T00:45:29.00,45.4914,-123.2262,14,138.7545,14.0000
2021-03-03T00:45:30.00,45.4914,-123.2262,14,141.5177,14.0000
2021-03-03T00:45:31.00,45.4914,-123.2262,14,144.1944,14.0000
2021-03-03T00:45:32.00,45.4913,-123.2262,14,146.4289,14.0000
2021-03-03T00:45:33.00,45.4913,-123.2262,14,147.7667,14.0000
2021-03-03T00:45:34.00,45.4913,-123.2262,14,149.3983,14.0000
2021-03-03T00:45:35.00,45.4913,-123.2262,14,151.0028,14.0000
2021-03-03T00:45:36.00,45.4913,-123.2262,14,152.2320,14.0000
2021-03-03T00:45:37.00,45.4913,-123.2262,14,153.8895,14.0000
2021-03-03T00:45:38.00,45.4913,-123.2262,14,154.6577,14.0000
2021-03-03T00:45:39.00,45.4913,-123.2261,14,154.9288,14.0000
2021-03-03T00:45:40.00,45.4913,-123.2261,14,154.9358,14.0000
2021-03-03T00:45:41.00,45.4912,-123.2261,14,154.6018,14.0000
2021-03-03T00:45:42.00,45.4912,-123.2261,14,154.1525,14.0000
2021-03-03T00:45:43.00,45.4912,-123.2261,14,153.4704,14.0000
2021-03-03T00:45:44.00,45.4912,-123.2261,14,153.3676,14.0000
2021-03-03T00:45:45.00,45.4912,-123.2261,14,152.9702,14.0000
2021-03-03T00:45:46.00,45.4912,-123.2261,14,152.6362,14.0000
2021-03-03T00:45:47.00,45.4912,-123.2261,14,151.4602,14.0000
2021-03-03T00:45:48.00,45.4911,-123.2261,14,149.1248,14.0000
2021-03-03T00:45:49.00,45.4911,-123.2261,14,148.8764,14.0000
2021-03-03T00:45:50.00,45.4911,-123.2260,14,147.8880,14.0000
2021-03-03T00:45:51.00,45.4911,-123.2260,14,147.9757,14.0000
2021-03-03T00:45:52.00,45.4911,-123.2260,14,148.0806,14.0000
2021-03-03T00:45:53.00,45.4911,-123.2260,14,148.0605,14.0000
2021-03-03T00:45:54.00,45.4911,-123.2260,14,147.2731,14.0000
2021-03-03T00:45:55.00,45.4911,-123.2260,14,147.5862,14.0000
2021-03-03T00:45:56.00,45.4911,-123.2260,14,147.7010,14.0000
2021-03-03T00:45:57.00,45.4910,-123.2260,14,148.1798,14.0000
2021-03-03T00:45:58.00,45.4910,-123.2260,14,148.1807,14.0000
2021-03-03T00:45:59.00,45.4910,-123.2259,14,147.5056,14.0000
2021-03-03T00:46:00.00,45.4910,-123.2259,14,147.6927,14.0000
2021-03-03T00:46:01.00,45.4910,-123.2259,14,148.0539,14.0000
2021-03-03T00:46:02.00,45.4910,-123.2259,14,147.5454,14.0000
2021-03-03T00:46:03.00,45.4910,-123.2259,14,147.0138,14.0000
2021-03-03T00:46:04.00,45.4910,-123.2259,14,147.0362,14.0000
2021-03-03T00:46:05.00,45.4909,-123.2259,14,146.7690,14.0000
2021-03-03T00:46:06.00,45.4909,-123.2259,14,146.6548,14.0000
2021-03-03T00:46:07.00,45.4909,-123.2258,14,146.7137,14.0000
2021-03-03T00:46:08.00,45.4909,-123.2258,14,146.2239,14.0000
2021-03-03T00:46:09.00,45.4909,-123.2258,14,146.3711,14.0000
2021-03-03T00:46:10.00,45.4909,-123.2258,14,146.2664,14.0000
2021-03-03T00:46:11.00,45.4909,-123.2258,14,146.2366,14.0000
2021-03-03T00:46:12.00,45.4909,-123.2258,14,146.4083,14.0000
2021-03-03T00:46:13.00,45.4909,-123.2258,14,146.6249,14.0000
2021-03-03T00:46:14.00,45.4908,-123.2258,14,146.9010,14.0000
2021-03-03T00:46:15.00,45.4908,-123.2258,14,148.5526,14.0000
2021-03-03T00:46:16.00,45.4908,-123.2258,14,148.5498,14.0000
2021-03-03T00:46:17.00,45.4908,-123.2257,14,149.7807,14.0000
2021-03-03T00:46:18.00,45.4908,-123.2257,14,150.1542,14.0000
2021-03-03T00:46:19.00,45.4908,-123.2257,14,148.6643,14.0000
2021-03-03T00:46:20.00,45.4908,-123.2257,14,149.0941,14.0000
2021-03-03T00:46:21.00,45.4907,-123.2257,14,149.6906,14.0000
2021-03-03T00:46:22.00,45.4907,-123.2257,14,149.4875,14.0000
2021-03-03T00:46:23.00,45.4907,-123.2257,14,150.6317,14.0000
2021-03-03T00:46:24.00,45.4907,-123.2257,14,150.2827,14.0000
2021-03-03T00:46:25.00,45.4907,-123.2257,14,149.8532,14.0000
2021-03-03T00:46:26.00,45.4907,-123.2257,14,149.9903,14.0000
2021-03-03T00:46:27.00,45.4907,-123.2256,14,150.9550,14.0000
2021-03-03T00:46:28.00,45.4907,-123.2256,14,150.7404,14.0000
2021-03-03T00:46:29.00,45.4907,-123.2256,14,151.0483,14.0000
2021-03-03T00:46:30.00,45.4906,-123.2256,14,150.2645,14.0000
2021-03-03T00:46:31.00,45.4906,-123.2256,14,151.4395,14.0000
2021-03-03T00:46:32.00,45.4906,-123.2256,14,149.0487,14.0000
2021-03-03T00:46:33.00,45.4906,-123.2256,14,148.6654,14.0000
2021-03-03T00:46:34.00,45.4906,-123.2256,14,149.5284,14.0000
2021-03-03T00:46:35.00,45.4906,-123.2256,14,150.3767,14.0000
2021-03-03T00:46:36.00,45.4906,-123.2256,14,149.6527,14.0000
2021-03-03T00:46:37.00,45.4906,-123.2255,14,149.9158,14.0000
2021-03-03T00:46:38.00,45.4905,-123.2255,14,147.1713,14.0000
2021-03-03T00:46:39.00,45.4905,-123.2255,14,145.6967,14.0000
2021-03-03T00:46:40.00,45.4905,-123.2255,14,146.1484,14.0000
2021-03-03T00:46:41.00,45.4905,-123.2255,14,147.2273,14.0000
2021-03-03T00:46:42.00,45.4905,-123.2255,14,145.3402,14.0000
2021-03-03T00:46:43.00,45.4905,-123.2255,14,147.0304,14.0000
2021-03-03T00:46:44.00,45.4905,-123.2255,14,147.2079,14.0000
2021-03-03T00:46:45.00,45.4905,-123.2255,14,144.9033,14.0000
2021-03-03T00:46:46.00,45.4905,-123.2254,14,146.3572,14.0000
2021-03-03T00:46:47.00,45.4904,-123.2254,14,146.0705,14.0000
2021-03-03T00:46:48.00,45.4904,-123.2254,14,147.1119,14.0000
2021-03-03T00:46:49.00,45.4904,-123.2254,14,145.8280,14.0000
2021-03-03T00:46:50.00,45.4904,-123.2254,14,144.7763,14.0000
2021-03-03T00:46:51.00,45.4904,-123.2254,14,144.4371,14.0000
2021-03-03T00:46:52.00,45.4904,-123.2254,14,145.8495,14.0000
2021-03-03T00:46:53.00,45.4904,-123.2254,14,145.8579,14.0000
2021-03-03T00:46:54.00,45.4904,-123.2254,14,144.2170,14.0000
2021-03-03T00:46:55.00,45.4903,-123.2253,14,145.5297,14.0000
2021-03-03T00:46:56.00,45.4903,-123.2253,14,146.0593,14.0000
2021-03-03T00:46:57.00,45.4903,-123.2253,14,147.1988,14.0000
2021-03-03T00:46:58.00,45.4903,-123.2253,14,141.2727,14.0000
2021-03-03T00:46:59.00,45.4903,-123.2253,14,137.9550,14.0000
2021-03-03T00:47:00.00,45.4903,-123.2253,14,141.2759,14.0000
2021-03-03T00:47:01.00,45.4903,-123.2253,14,148.9813,14.0000
2021-03-03T00:47:02.00,45.4903,-123.2253,14,143.7062,14.0000
2021-03-03T00:47:03.00,45.4903,-123.2252,14,144.2542,14.0000
2021-03-03T00:47:04.00,45.4902,-123.2252,14,147.5743,14.0000
2021-03-03T00:47:05.00,45.4902,-123.2252,14,143.6607,14.0000
2021-03-03T00:47:06.00,45.4902,-123.2252,14,142.2551,14.0000
2021-03-03T00:47:07.00,45.4902,-123.2252,14,143.6694,14.0000
2021-03-03T00:47:08.00,45.4902,-123.2252,14,143.1820,14.0000
2021-03-03T00:47:09.00,45.4902,-123.2252,14,142.9403,14.0000
2021-03-03T00:47:10.00,45.4902,-123.2252,14,142.8360,14.0000
2021-03-03T00:47:11.00,45.4902,-123.2251,14,144.1299,14.0000
2021-03-03T00:47:12.00,45.4902,-123.2251,14,145.8891,14.0000
2021-03-03T00:47:13.00,45.4901,-123.2251,14,145.3376,14.0000
2021-03-03T00:47:14.00,45.4901,-123.2251,14,144.8725,14.0000
2021-03-03T00:47:15.00,45.4901,-123.2251,14,146.2204,14.0000
2021-03-03T00:47:16.00,45.4901,-123.2251,14,144.2564,14.0000
2021-03-03T00:47:17.00,45.4901,-123.2251,14,145.7529,14.0000
2021-03-03T00:47:18.00,45.4901,-123.2251,14,144.0625,14.0000
2021-03-03T00:47:19.00,45.4901,-123.2251,14,144.9831,14.0000
2021-03-03T00:47:20.00,45.4901,-123.2250,14,144.9276,14.0000
2021-03-03T00:47:21.00,45.4900,-123.2250,14,142.8473,14.0000
2021-03-03T00:47:22.00,45.4900,-123.2250,14,146.0201,14.0000
2021-03-03T00:47:23.00,45.4900,-123.2250,14,146.6312,14.0000
2021-03-03T00:47:24.00,45.4900,-123.2250,14,132.9415,14.0000
